c1.diseaseId	c1.name	c1.STY	c1.MESH	c1.OMIM	c1.type	c2.geneId	c2.symbol	c2.uniprotId	c2.description	c2.DPI	c2.DSI	c2.pantherName	c0.score	c0.EI	c0.Npmids	c0.Nsnps
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1791	DNTT	P04053	DNA nucleotidylexotransferase	0.607	0.614	nucleic acid binding	0.0013736339210655	1.0	5	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	100506013	APELA	P0DMC3	apelin receptor early endogenous ligand	0.786	0.645	null	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3342	HTC2	null	hypertrichosis 2 (generalized, congenital)	0.75	0.428	null	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3918	LAMC2	Q13753	laminin subunit gamma 2	0.893	0.4	extracellular matrix protein; receptor	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	106478973	FMR1-IT1	null	FMR1 intronic transcript 1	0.321	0.68	null	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1437	CSF2	P04141	colony stimulating factor 2	0.893	0.35	signaling molecule	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	351	APP	P05067	amyloid beta precursor protein	0.857	0.415	signaling molecule	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	55217	TMLHE	Q9NVH6	trimethyllysine hydroxylase, epsilon	0.143	0.86	null	0.0010989071368524	1.0	4	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	3064	HTT	P42858	huntingtin	0.607	0.513	null	0.0008241803526393	0.667	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	57532	NUFIP2	Q7Z417	NUFIP2, FMR1 interacting protein 2	0.286	0.664	null	0.0008241803526393	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	79594	MUL1	Q969V5	mitochondrial E3 ubiquitin protein ligase 1	0.679	0.506	null	0.0008241803526393	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5879	RAC1	P63000	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	0.893	0.463	enzyme modulator	0.0008241803526393	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6594	SMARCA1	P28370	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	0.714	0.562	nucleic acid binding	0.0008241803526393	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	27086	FOXP1	Q9H334	forkhead box P1	0.607	0.499	transcription factor; nucleic acid binding	0.0008241803526393	1.0	3	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6323	SCN1A	P35498	sodium voltage-gated channel alpha subunit 1	0.5	0.495	transporter	0.0008241803526393	1.0	3	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	158506	ZNF645	Q8N7E2	zinc finger protein 645	0.679	0.506	ligase	0.0008241803526393	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	55777	MBD5	Q9P267	methyl-CpG binding domain protein 5	0.429	0.688	null	0.0008241803526393	1.0	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	176	ACAN	P16112	aggrecan	0.679	0.541	extracellular matrix protein	0.0008241803526393	0.667	3	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	56902	PNO1	Q9NRX1	partner of NOB1 homolog	0.714	0.509	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2048	EPHB2	P29323	EPH receptor B2	0.786	0.419	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5725	PTBP1	P26599	polypyrimidine tract binding protein 1	0.821	0.494	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4280	MICE	null	MHC class I polypeptide-related sequence E (pseudogene)	0.75	0.519	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1741	DLG3	Q92796	discs large MAGUK scaffold protein 3	0.321	0.631	null	0.0005494535684262	0.5	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4684	NCAM1	P13591	neural cell adhesion molecule 1	0.786	0.432	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	57492	ARID1B	Q8NFD5	AT-rich interaction domain 1B	0.5	0.684	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2572	GAD2	Q05329	glutamate decarboxylase 2	0.643	0.55	lyase	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6792	CDKL5	O76039	cyclin dependent kinase like 5	0.5	0.52	transferase; kinase	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5293	PIK3CD	O00329	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	0.893	0.381	transferase; kinase	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4698	NDUFA5	Q16718	NADH:ubiquinone oxidoreductase subunit A5	0.25	0.804	oxidoreductase	0.0005494535684262	1.0	2	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	30827	CXXC1	Q9P0U4	CXXC finger protein 1	0.429	0.727	nucleic acid binding	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2915	GRM5	P41594	glutamate metabotropic receptor 5	0.5	0.578	receptor	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	27303	RBMS3	Q6XE24	RNA binding motif single stranded interacting protein 3	0.75	0.508	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	4133	MAP2	P11137	microtubule associated protein 2	0.571	0.578	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5290	PIK3CA	P42336	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	0.893	0.329	transferase; kinase	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	5291	PIK3CB	P42338	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	0.893	0.385	transferase; kinase	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	491	ATP2B2	Q01814	ATPase plasma membrane Ca2+ transporting 2	0.393	0.703	transporter; hydrolase	0.0005494535684262	1.0	2	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2475	MTOR	P42345	mechanistic target of rapamycin	0.857	0.399	transferase; kinase; nucleic acid binding	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	81832	NETO1	Q8TDF5	neuropilin and tolloid like 1	0.071	0.889	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	65109	UPF3B	Q9BZI7	UPF3 regulator of nonsense transcripts homolog B (yeast)	0.214	0.768	null	0.0005494535684262	1.0	2	2
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	2166	FAAH	O00519	fatty acid amide hydrolase	0.571	0.542	transferase; ligase; hydrolase	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	23191	CYFIP1	Q7L576	cytoplasmic FMR1 interacting protein 1	0.357	0.709	enzyme modulator	0.0005494535684262	1.0	2	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	26280	IL1RAPL2	Q9NP60	interleukin 1 receptor accessory protein like 2	0.321	0.779	receptor	0.0005494535684262	0.5	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	84549	MAK16	Q9BXY0	MAK16 homolog	0.714	0.509	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	270	AMPD1	P23109	adenosine monophosphate deaminase 1	0.643	0.566	hydrolase	0.0005494535684262	1.0	2	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	23524	SRRM2	Q9UQ35	serine/arginine repetitive matrix 2	0.714	0.509	null	0.0005494535684262	1.0	2	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	23413	NCS1	P62166	neuronal calcium sensor 1	0.179	0.768	null	0.0005494535684262	0.5	2	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	91752	ZNF804A	Q7Z570	zinc finger protein 804A	0.357	0.648	null	0.0005494535684262	1.0	2	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6616	SNAP25	P60880	synaptosome associated protein 25	0.821	0.512	membrane traffic protein	0.0005494535684262	1.0	2	3
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6812	STXBP1	P61764	syntaxin binding protein 1	0.393	0.565	transporter; membrane traffic protein	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7038	TG	P01266	thyroglobulin	0.75	0.506	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7070	THY1	P04216	Thy-1 cell surface antigen	0.714	0.519	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	720	C4A	P0C0L4;P0C0L5	complement C4A (Rodgers blood group)	0.821	0.556	defense/immunity protein; signaling molecule; enzyme modulator	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	139818	DOCK11	Q5JSL3	dedicator of cytokinesis 11	0.571	0.621	enzyme modulator	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7179	TPTE	P56180	transmembrane phosphatase with tensin homology	0.214	0.86	phosphatase; hydrolase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1399	CRKL	P46109	CRK like proto-oncogene, adaptor protein	0.607	0.565	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7225	TRPC6	Q9Y210	transient receptor potential cation channel subfamily C member 6	0.571	0.556	transporter	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7296	TXNRD1	Q16881	thioredoxin reductase 1	0.679	0.517	oxidoreductase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	150094	SIK1	P57059	salt inducible kinase 1	0.536	0.668	transferase; kinase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1398	CRK	P46108	CRK proto-oncogene, adaptor protein	0.857	0.472	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6925	TCF4	P15884	transcription factor 4	0.643	0.479	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1501	CTNND2	Q9UQB3	catenin delta 2	0.571	0.561	cytoskeletal protein	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	728378	POTEF	A5A3E0	POTE ankyrin domain family member F	0.857	0.491	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7257	TSNAX	Q99598	translin associated factor X	0.179	0.721	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	129831	RBM45	Q8IUH3	RNA binding motif protein 45	0.821	0.403	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	683	BST1	Q10588	bone marrow stromal cell antigen 1	0.321	0.75	lyase; hydrolase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	7389	UROD	P06132	uroporphyrinogen decarboxylase	0.571	0.569	transferase; oxidoreductase; lyase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	131583	FAM43A	Q8N2R8	family with sequence similarity 43 member A	0.071	0.93	signaling molecule	0.0002747267842131	1.0	1	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	6928	HNF1B	P35680	HNF1 homeobox B	0.643	0.504	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1015	CDH17	Q12864	cadherin 17	0.607	0.602	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	1431	CS	O75390	citrate synthase	0.536	0.645	transferase; lyase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9990	SLC12A6	Q9UHW9	solute carrier family 12 member 6	0.464	0.532	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10286	BCAS2	O75934	BCAS2, pre-mRNA processing factor	0.143	0.819	nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9181	ARHGEF2	Q92974	Rho/Rac guanine nucleotide exchange factor 2	0.714	0.57	enzyme modulator	0.0002747267842131	0.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	91612	CHURC1	Q8WUH1	churchill domain containing 1	0.036	0.93	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10327	AKR1A1	P14550	aldo-keto reductase family 1 member A1	0.821	0.513	oxidoreductase	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10371	SEMA3A	Q14563	semaphorin 3A	0.714	0.566	signaling molecule	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10522	DEAF1	O75398	DEAF1, transcription factor	0.357	0.602	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10569	SLU7	O95391	SLU7 homolog, splicing factor	0.679	0.572	nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10660	LBX1	P52954	ladybird homeobox 1	0.714	0.462	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8905	AP1S2	P56377	adaptor related protein complex 1 sigma 2 subunit	0.464	0.598	membrane traffic protein	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8856	NR1I2	O75469	nuclear receptor subfamily 1 group I member 2	0.821	0.439	transcription factor; receptor; nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8838	WISP3	O95389	WNT1 inducible signaling pathway protein 3	0.536	0.562	signaling molecule	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10752	CHL1	O00533	cell adhesion molecule L1 like	0.714	0.53	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8815	BANF1	O75531	barrier to autointegration factor 1	0.536	0.573	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8797	TNFRSF10A	O00220	TNF receptor superfamily member 10a	0.786	0.524	receptor	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8777	MPDZ	O75970	multiple PDZ domain crumbs cell polarity complex component	0.321	0.651	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	875	CBS	P0DN79;P35520	cystathionine-beta-synthase	0.821	0.456	isomerase; lyase; hydrolase	0.0002747267842131	1.0	1	1
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	8661	EIF3A	Q14152	eukaryotic translation initiation factor 3 subunit A	0.643	0.6	nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10270	AKAP8	O43823	A-kinase anchoring protein 8	0.036	0.889	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9369	NRXN3	Q9HDB5;Q9Y4C0	neurexin 3	0.393	0.676	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	10251	SPRY3	O43610	sprouty RTK signaling antagonist 3	0.179	0.86	transcription factor; signaling molecule	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	100038247	PTLS	null	Potocki-Lupski syndrome	0.071	0.86	null	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9939	RBM8A	Q9Y5S9	RNA binding motif protein 8A	0.607	0.562	nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	9869	SETDB1	Q15047	SET domain bifurcated 1	0.393	0.664	transferase; nucleic acid binding	0.0002747267842131	1.0	1	0
C0004352	Autistic Disorder	Mental or Behavioral Dysfunction	D001321	209850	disease	100379174	MACROD2-AS1	null	MACROD2 antisense RNA 1	0.036	1	null	0.0002747267842131	1.0	1	0
